project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P14182,2022-07-28,2023-04-28,221,274,29,41,9,53,0.22,High
P14183,2022-11-26,2023-08-13,206,260,13,85,6,54,0.14,Medium
P14184,2024-01-08,2024-04-18,88,101,16,27,10,13,0.28,Medium
P14185,2023-04-08,2023-07-05,114,88,25,33,17,-26,0.32,High
P14186,2021-10-21,2022-05-15,217,206,6,9,11,-11,-0.02,Low
P14187,2020-04-20,2020-11-11,167,205,17,89,0,38,0.35,High
P14188,2020-11-27,2021-07-20,203,235,20,54,19,32,0.55,High
P14189,2023-08-08,2023-09-30,66,53,19,99,16,-13,0.55,High
P14190,2023-05-10,2023-07-13,85,64,7,2,17,-21,-0.03,Low
P14191,2024-05-09,2024-09-17,156,131,22,22,9,-25,-0.01,Low
P14192,2022-11-05,2023-04-21,146,167,15,67,15,21,0.6,High
P14193,2023-09-10,2023-12-16,94,97,23,94,4,3,0.09,Low
P14194,2021-02-18,2021-07-20,154,152,20,87,4,-2,0.45,Medium
P14195,2020-11-04,2021-08-04,227,273,20,95,15,46,0.01,High
P14196,2023-09-08,2024-02-07,136,152,26,98,10,16,0.04,Low
P14197,2020-06-25,2020-09-21,105,88,26,2,11,-17,0.38,High
P14198,2022-01-09,2022-04-20,107,101,28,12,13,-6,0.03,Low
P14199,2023-02-26,2023-09-20,171,206,8,54,1,35,0.12,Medium
P14200,2022-02-05,2022-07-06,160,151,17,95,5,-9,0.29,Low
P14201,2021-07-30,2022-02-19,194,204,5,45,14,10,0.05,Low
P14202,2023-12-14,2024-08-03,216,233,6,94,15,17,0.21,High
P14203,2021-01-07,2021-07-06,142,180,7,95,17,38,0.47,High
P14204,2021-11-13,2022-01-23,73,71,26,50,17,-2,0.02,Low
P14205,2020-05-27,2020-12-08,158,195,7,36,10,37,0.32,High
P14206,2021-02-01,2021-08-22,168,202,18,86,16,34,0.05,High
P14207,2022-12-11,2023-03-01,93,80,20,74,16,-13,0.06,Low
P14208,2021-11-07,2022-04-14,109,158,25,98,3,49,0.53,High
P14209,2021-07-10,2022-03-14,189,247,22,0,0,58,0.55,High
P14210,2021-05-14,2021-07-30,103,77,26,35,10,-26,0.14,Low
P14211,2021-06-23,2021-10-02,118,101,16,74,16,-17,0.13,Medium
P14212,2023-08-10,2024-02-23,166,197,27,19,13,31,-0.06,High
P14213,2021-03-22,2021-08-29,105,160,9,99,17,55,0.52,High
P14214,2021-05-24,2021-08-16,96,84,7,31,6,-12,0.54,Low
P14215,2020-11-07,2020-12-24,74,47,12,49,5,-27,0.42,Medium
P14216,2022-11-22,2023-05-02,133,161,27,1,19,28,0.48,High
P14217,2023-02-16,2023-05-31,78,104,11,98,18,26,0.47,High
P14218,2022-07-31,2022-12-18,159,140,23,69,17,-19,0.31,High
P14219,2020-06-07,2020-08-15,61,69,21,87,11,8,0.32,Medium
P14220,2023-03-27,2023-08-17,129,143,10,50,17,14,0.1,Medium
P14221,2020-08-29,2020-11-28,86,91,20,49,10,5,0.47,Low
P14222,2020-09-22,2021-02-03,135,134,23,28,15,-1,0.15,Medium
P14223,2020-09-09,2021-04-27,230,230,5,54,17,0,0.1,Low
P14224,2024-10-20,2025-07-11,235,264,21,79,14,29,0.45,High
P14225,2024-08-24,2025-03-14,172,202,27,89,9,30,0.34,Medium
P14226,2022-09-05,2022-12-26,93,112,9,85,6,19,0.05,Low
P14227,2024-01-17,2024-04-18,114,92,20,43,7,-22,-0.05,Low
P14228,2023-11-14,2024-03-10,127,117,28,19,3,-10,0.45,Low
P14229,2023-11-05,2024-05-28,219,205,12,12,12,-14,-0.03,Low
P14230,2023-07-14,2023-11-01,71,110,7,22,6,39,0.11,Medium
P14231,2022-12-05,2023-03-28,89,113,28,35,13,24,0.08,Medium
P14232,2024-01-15,2024-04-26,96,102,9,78,18,6,0.02,Low
P14233,2020-01-15,2020-08-21,162,219,25,54,4,57,0.51,High
P14234,2022-01-04,2022-07-15,170,192,5,41,14,22,0.46,High
P14235,2021-11-21,2022-07-08,173,229,29,8,2,56,0.16,Medium
P14236,2022-10-02,2023-01-21,66,111,28,21,16,45,0.02,High
P14237,2022-07-02,2022-12-29,126,180,10,82,17,54,0.37,High
P14238,2023-01-03,2023-08-01,181,210,15,79,1,29,-0.03,Low
P14239,2021-05-22,2022-02-10,238,264,18,2,16,26,0.2,Medium
P14240,2023-03-19,2023-05-10,81,52,23,56,9,-29,0.18,Low
P14241,2021-03-12,2021-07-29,88,139,20,60,14,51,0.02,High
P14242,2020-04-27,2020-09-22,114,148,28,15,17,34,-0.03,High
P14243,2023-10-10,2024-02-08,105,121,14,27,10,16,0.07,Low
P14244,2023-07-31,2023-10-16,73,77,17,82,19,4,0.34,Medium
P14245,2021-05-04,2021-07-30,107,87,8,15,13,-20,0.17,Medium
P14246,2024-08-18,2025-01-25,118,160,16,69,7,42,-0.07,Low
P14247,2022-03-23,2022-07-09,113,108,28,44,17,-5,0.28,High
P14248,2023-02-12,2023-05-01,61,78,24,18,8,17,0.14,Medium
P14249,2020-12-27,2021-03-05,95,68,10,69,12,-27,0.53,High
P14250,2020-08-31,2021-03-28,229,209,17,5,17,-20,0.47,High
P14251,2022-06-22,2022-08-12,73,51,13,34,16,-22,0.09,Low
P14252,2024-05-17,2025-01-05,209,233,15,86,13,24,0.35,High
P14253,2024-06-12,2024-10-07,121,117,7,29,3,-4,0.33,Low
P14254,2021-01-25,2021-05-10,78,105,12,81,10,27,0.18,Medium
P14255,2024-08-28,2025-01-01,100,126,21,71,2,26,0.25,Medium
P14256,2023-02-10,2023-06-16,120,126,9,91,5,6,0.16,Low
P14257,2021-02-06,2021-08-03,145,178,12,14,14,33,0.41,High
P14258,2023-10-01,2024-02-25,116,147,19,58,16,31,0.31,High
P14259,2021-01-18,2021-05-10,138,112,14,44,13,-26,0.12,Medium
P14260,2021-03-18,2021-08-05,147,140,13,39,16,-7,0.35,Medium
P14261,2021-02-17,2021-05-16,80,88,5,28,7,8,0.46,Low
P14262,2020-08-24,2020-12-26,132,124,24,21,15,-8,0.19,Medium
P14263,2024-08-29,2025-01-27,94,151,25,55,4,57,0.03,Medium
P14264,2023-06-14,2023-08-22,73,69,10,68,19,-4,0.41,Medium
P14265,2022-11-04,2023-02-12,102,100,20,72,16,-2,-0.06,Low
P14266,2020-08-27,2021-06-05,235,282,28,71,1,47,-0.04,Medium
P14267,2023-05-27,2023-12-15,183,202,16,40,17,19,0.49,High
P14268,2020-07-20,2021-03-12,179,235,24,52,11,56,0.17,High
P14269,2022-06-02,2022-10-25,147,145,14,77,14,-2,0.42,High
P14270,2020-05-02,2020-12-30,205,242,13,7,15,37,0.36,High
P14271,2021-11-18,2022-07-04,187,228,23,53,14,41,0.3,High
P14272,2020-06-13,2020-10-22,161,131,14,91,7,-30,0.46,Medium
P14273,2021-09-09,2022-06-01,231,265,19,36,3,34,-0.04,Medium
P14274,2022-08-21,2023-02-25,187,188,19,23,17,1,-0.02,Low
P14275,2023-03-03,2023-10-22,229,233,5,70,13,4,-0.05,Low
P14276,2020-07-15,2020-12-16,162,154,22,30,13,-8,0.5,High
P14277,2022-09-29,2023-03-22,125,174,19,36,3,49,0.06,Medium
P14278,2020-02-05,2020-09-26,227,234,15,62,8,7,0.33,Medium
P14279,2021-02-21,2021-08-16,135,176,17,37,10,41,0.54,High
P14280,2022-01-22,2022-08-02,169,192,6,68,0,23,0.57,Medium
P14281,2020-07-30,2020-10-28,116,90,24,75,14,-26,0.09,Low
P14282,2023-12-29,2024-07-07,175,191,16,14,0,16,0.22,Medium
P14283,2024-09-19,2024-11-27,91,69,27,46,6,-22,0.31,Medium
P14284,2023-05-21,2023-08-24,111,95,27,17,4,-16,0.57,Low
P14285,2022-10-16,2022-12-29,92,74,18,2,14,-18,0.01,Low
P14286,2022-10-06,2023-01-04,86,90,18,64,6,4,0.53,Medium
P14287,2021-03-22,2021-09-23,175,185,20,85,5,10,0.15,Low
P14288,2024-03-08,2024-11-09,226,246,14,69,2,20,0.35,Medium
P14289,2021-04-23,2021-09-01,128,131,10,93,9,3,0.02,Low
P14290,2021-05-09,2021-09-02,70,116,22,33,5,46,0.29,High
P14291,2023-01-09,2023-09-24,217,258,26,8,5,41,0.0,Medium
P14292,2021-02-15,2021-05-25,114,99,16,53,12,-15,0.12,Medium
P14293,2021-12-20,2022-04-11,129,112,17,78,4,-17,-0.07,Low
P14294,2023-10-08,2024-01-22,86,106,7,64,15,20,0.12,Medium
P14295,2022-02-01,2022-05-30,83,118,14,33,7,35,-0.06,Low
P14296,2024-07-18,2025-01-14,192,180,11,39,0,-12,0.59,Medium
P14297,2020-02-09,2020-09-28,239,232,28,82,11,-7,0.03,Low
P14298,2021-05-30,2021-09-10,90,103,22,97,13,13,0.21,High
P14299,2022-06-06,2023-03-05,226,272,21,45,13,46,0.02,High
P14300,2021-03-17,2021-10-31,176,228,17,14,17,52,-0.04,High
P14301,2024-10-13,2025-03-29,114,167,6,78,9,53,0.46,High
P14302,2021-02-11,2021-09-04,156,205,11,84,12,49,-0.05,High
P14303,2020-07-22,2020-10-30,69,100,22,47,2,31,0.17,Medium
P14304,2023-05-17,2024-01-21,196,249,28,81,12,53,0.35,High
P14305,2023-03-04,2023-06-13,117,101,25,17,7,-16,0.18,Low
P14306,2021-07-08,2021-09-14,76,68,13,38,11,-8,0.1,Low
P14307,2024-02-19,2024-08-12,153,175,27,96,19,22,0.46,High
P14308,2022-08-13,2023-03-25,165,224,24,59,0,59,0.11,Medium
P14309,2024-04-29,2024-10-21,201,175,17,63,12,-26,0.06,Low
P14310,2020-04-16,2020-07-29,79,104,22,42,15,25,0.04,Medium
P14311,2021-01-19,2021-07-30,148,192,24,53,16,44,-0.02,High
P14312,2023-03-14,2023-09-22,182,192,20,21,4,10,0.52,Medium
P14313,2021-12-31,2022-05-15,139,135,28,96,19,-4,0.2,Medium
P14314,2021-07-17,2021-12-15,141,151,26,82,10,10,0.19,Low
P14315,2022-09-11,2023-02-28,176,170,6,1,8,-6,-0.0,Low
P14316,2023-06-24,2024-01-02,206,192,16,68,11,-14,0.13,Medium
P14317,2022-08-09,2022-11-20,109,103,16,66,12,-6,0.28,High
P14318,2021-02-11,2021-05-28,121,106,12,47,11,-15,-0.02,Low
P14319,2023-03-31,2023-08-27,168,149,19,93,2,-19,0.22,Medium
P14320,2022-10-27,2023-01-15,108,80,14,41,9,-28,0.37,Low
P14321,2020-01-15,2020-10-04,239,263,22,53,0,24,0.19,Medium
P14322,2024-01-11,2024-05-30,155,140,18,58,16,-15,0.13,Medium
P14323,2021-09-29,2021-11-19,78,51,8,13,11,-27,0.55,High
P14324,2021-04-20,2021-08-27,126,129,5,67,9,3,0.35,Low
P14325,2024-08-10,2024-12-03,72,115,25,71,13,43,0.45,High
P14326,2024-06-17,2024-09-22,127,97,26,0,5,-30,0.09,Low
P14327,2023-01-05,2023-07-08,154,184,18,12,12,30,-0.05,Medium
P14328,2023-06-24,2024-02-02,217,223,7,84,9,6,0.46,Medium
P14329,2021-08-15,2022-01-19,176,157,14,28,16,-19,0.14,Medium
P14330,2020-12-06,2021-05-02,96,147,27,31,7,51,0.45,High
P14331,2020-11-07,2021-04-04,136,148,23,40,9,12,0.15,Low
P14332,2024-10-22,2025-06-28,201,249,23,58,15,48,0.44,High
P14333,2021-04-24,2021-10-17,191,176,27,68,18,-15,-0.06,Low
P14334,2020-04-23,2020-10-11,137,171,23,92,6,34,0.52,High
P14335,2021-06-25,2021-11-15,140,143,21,85,12,3,0.58,High
P14336,2023-02-22,2023-05-27,122,94,13,60,4,-28,0.59,Medium
P14337,2023-10-17,2024-05-04,204,200,18,47,16,-4,0.11,Medium
P14338,2022-10-11,2023-02-14,93,126,17,59,8,33,0.25,High
P14339,2022-03-22,2022-07-09,109,109,23,56,6,0,0.26,Low
P14340,2023-06-02,2023-12-04,161,185,23,2,10,24,0.56,Medium
P14341,2024-02-24,2024-09-24,173,213,23,29,12,40,0.16,High
P14342,2022-05-24,2022-09-30,144,129,14,68,3,-15,-0.09,Low
P14343,2020-09-12,2020-12-16,113,95,21,80,6,-18,0.34,Low
P14344,2024-03-25,2024-09-22,182,181,21,15,11,-1,0.03,Low
P14345,2023-08-13,2023-12-01,109,110,28,66,11,1,0.18,Medium
P14346,2021-06-23,2022-01-02,201,193,23,54,10,-8,0.39,Low
P14347,2021-12-03,2022-07-13,207,222,26,15,17,15,0.36,High
P14348,2024-04-24,2024-12-14,230,234,29,5,11,4,0.42,High
P14349,2023-10-06,2024-02-04,79,121,10,31,6,42,0.29,High
P14350,2022-02-27,2022-06-08,117,101,6,33,9,-16,0.26,Low
P14351,2021-04-24,2021-11-18,233,208,15,45,16,-25,0.55,High
P14352,2021-05-18,2021-11-27,135,193,8,31,14,58,-0.04,High
P14353,2024-08-24,2025-05-14,238,263,10,33,18,25,0.55,High
P14354,2024-01-04,2024-06-18,157,166,20,3,0,9,0.06,Low
P14355,2023-03-17,2023-11-08,226,236,22,92,13,10,0.51,High
P14356,2023-02-18,2023-08-08,190,171,14,57,8,-19,0.33,Low
P14357,2023-06-20,2023-12-28,160,191,13,38,8,31,0.48,High
P14358,2021-11-26,2022-06-02,129,188,14,21,0,59,0.21,High
P14359,2023-08-28,2024-01-10,164,135,26,37,19,-29,0.18,Medium
P14360,2021-08-19,2022-01-22,142,156,14,92,8,14,0.2,Low
P14361,2024-08-27,2025-04-13,226,229,13,73,9,3,-0.09,Low
P14362,2024-11-21,2025-04-30,140,160,29,46,3,20,0.41,Medium
P14363,2021-10-04,2022-01-11,69,99,8,83,6,30,0.19,Low
P14364,2022-05-03,2022-10-05,109,155,17,54,9,46,0.34,High
P14365,2023-05-07,2023-07-23,78,77,10,7,17,-1,0.05,Low
P14366,2024-06-17,2024-09-03,64,78,15,22,10,14,0.27,Medium
P14367,2023-07-12,2024-01-29,187,201,22,8,16,14,0.5,High
P14368,2021-09-18,2022-03-29,177,192,13,92,2,15,0.27,Medium
P14369,2024-10-24,2025-05-24,192,212,11,38,6,20,0.59,Medium
P14370,2022-08-08,2023-04-07,183,242,21,98,17,59,0.46,High
P14371,2021-08-16,2022-03-27,197,223,9,54,14,26,0.15,Medium
P14372,2020-03-05,2020-09-01,123,180,5,12,7,57,0.08,Medium
P14373,2020-02-05,2020-06-04,124,120,15,4,1,-4,-0.03,Low
P14374,2021-12-29,2022-06-07,190,160,14,9,5,-30,0.42,Medium
P14375,2021-04-06,2021-06-23,81,78,5,79,7,-3,0.42,Medium
P14376,2020-09-17,2021-03-12,162,176,24,60,10,14,0.51,Medium
P14377,2024-12-24,2025-06-22,196,180,24,65,16,-16,0.0,Low
P14378,2024-01-07,2024-04-04,104,88,6,76,5,-16,0.54,Medium
P14379,2021-07-05,2021-10-10,86,97,27,49,15,11,0.29,High
P14380,2023-04-25,2023-12-23,235,242,12,89,12,7,0.41,High
P14381,2021-07-26,2022-01-25,194,183,22,78,15,-11,0.1,Low
P14382,2023-12-27,2024-06-04,180,160,26,80,3,-20,-0.05,Low
P14383,2020-08-14,2020-10-18,68,65,11,46,9,-3,0.21,Medium
P14384,2020-02-18,2020-06-08,116,111,11,14,13,-5,0.15,Medium
P14385,2021-11-03,2022-04-22,162,170,18,78,9,8,0.07,Low
P14386,2022-10-08,2023-01-25,110,109,16,70,3,-1,0.44,Low
P14387,2023-03-02,2023-07-22,84,142,8,75,14,58,-0.08,High
P14388,2023-02-26,2023-07-02,72,126,26,84,14,54,0.07,High
P14389,2022-09-25,2023-01-20,123,117,8,7,8,-6,0.15,Low
P14390,2020-08-05,2021-03-20,234,227,26,39,11,-7,0.12,Medium
P14391,2020-09-13,2021-01-25,108,134,19,77,4,26,0.41,Medium
P14392,2021-04-24,2021-08-02,129,100,17,20,4,-29,0.26,Low
P14393,2023-01-04,2023-03-28,70,83,20,52,12,13,0.47,High
P14394,2023-08-06,2023-09-26,70,51,24,27,11,-19,0.12,Medium
P14395,2022-04-09,2022-12-09,206,244,15,68,4,38,0.09,Medium
P14396,2023-11-19,2024-06-07,186,201,25,92,6,15,-0.03,Low
P14397,2022-06-15,2022-08-24,60,70,29,59,9,10,0.08,Low
P14398,2024-02-08,2024-04-11,75,63,24,49,0,-12,0.08,Low
P14399,2023-08-24,2024-01-22,166,151,14,77,8,-15,0.06,Low
P14400,2021-11-03,2022-06-16,180,225,25,81,6,45,0.44,High
P14401,2023-10-18,2024-04-21,164,186,11,35,9,22,0.35,Medium
P14402,2020-03-10,2020-11-02,184,237,7,5,6,53,0.49,High
P14403,2022-07-23,2023-03-27,195,247,14,78,16,52,0.11,High
P14404,2024-09-19,2024-12-27,78,99,20,63,18,21,-0.07,Medium
P14405,2023-10-24,2024-04-20,141,179,26,8,5,38,0.6,High
P14406,2020-11-26,2021-04-27,152,152,26,68,12,0,0.12,Medium
P14407,2020-08-27,2020-12-24,113,119,20,20,9,6,0.53,Low
P14408,2022-11-19,2023-07-05,232,228,25,64,7,-4,0.2,Low
P14409,2023-09-15,2024-05-11,184,239,24,91,14,55,0.57,High
P14410,2022-07-14,2023-01-13,162,183,5,74,19,21,0.6,High
P14411,2024-01-19,2024-06-09,89,142,23,5,18,53,0.54,High
P14412,2021-12-27,2022-04-29,109,123,18,68,1,14,0.22,Medium
P14413,2021-03-25,2021-09-06,167,165,5,94,13,-2,0.14,Medium
P14414,2022-10-25,2023-04-05,103,162,13,28,8,59,0.44,High
P14415,2021-12-29,2022-07-01,200,184,7,49,0,-16,0.11,Low
P14416,2023-10-05,2024-06-24,219,263,8,8,17,44,0.33,High
P14417,2023-09-22,2024-04-22,183,213,16,93,13,30,0.06,Medium
P14418,2024-08-17,2025-02-26,159,193,6,16,2,34,0.48,High
P14419,2022-08-04,2023-01-30,137,179,17,55,12,42,0.31,High
P14420,2024-06-20,2025-02-12,208,237,16,46,10,29,0.37,Medium
P14421,2024-04-03,2024-10-09,181,189,29,87,18,8,-0.05,Low
P14422,2023-01-25,2023-09-28,205,246,12,30,1,41,-0.03,Medium
P14423,2021-04-04,2021-10-02,140,181,15,10,10,41,0.11,Medium
P14424,2022-02-14,2022-10-03,194,231,8,68,1,37,-0.06,Low
P14425,2024-04-24,2024-08-31,109,129,15,69,15,20,0.21,High
P14426,2020-07-05,2020-10-23,121,110,12,37,12,-11,0.25,High
P14427,2024-02-06,2024-10-14,212,251,22,13,4,39,0.53,High
P14428,2021-11-23,2022-04-24,106,152,17,7,13,46,0.06,High
P14429,2024-02-29,2024-06-26,86,118,6,64,1,32,0.51,High
P14430,2024-09-11,2025-01-20,143,131,24,57,1,-12,0.15,Low
P14431,2024-03-28,2024-08-13,92,138,16,61,2,46,-0.01,Low
P14432,2022-11-06,2023-01-10,61,65,18,82,13,4,0.22,High
P14433,2024-11-17,2025-02-03,86,78,12,90,11,-8,0.32,High
P14434,2024-05-03,2024-11-20,169,201,27,28,15,32,-0.08,High
P14435,2022-06-21,2022-08-28,82,68,27,91,8,-14,0.12,Low
P14436,2020-01-10,2020-03-30,61,80,13,72,16,19,0.44,Medium
P14437,2021-06-02,2021-11-26,149,177,29,21,17,28,-0.1,Medium
P14438,2024-01-21,2024-04-23,102,93,18,32,4,-9,0.11,Low
P14439,2021-12-28,2022-08-08,168,223,21,64,19,55,0.19,High
P14440,2022-08-24,2023-01-13,97,142,5,56,4,45,0.57,High
P14441,2024-08-23,2025-04-10,224,230,23,21,11,6,0.09,Low
P14442,2023-06-02,2023-10-23,148,143,7,93,15,-5,0.01,Low
P14443,2020-07-21,2020-12-06,128,138,20,31,11,10,0.31,High
P14444,2024-04-13,2024-11-20,224,221,20,33,1,-3,0.02,Low
P14445,2020-02-11,2020-07-03,151,143,21,94,11,-8,-0.08,Low
P14446,2021-08-23,2022-04-29,203,249,14,22,9,46,0.18,High
P14447,2024-06-08,2024-11-24,188,169,9,58,2,-19,0.0,Low
P14448,2022-04-08,2022-07-31,120,114,29,84,0,-6,0.47,Medium
P14449,2024-06-17,2024-11-21,172,157,9,96,4,-15,0.26,Medium
P14450,2022-07-01,2023-01-18,143,201,24,55,6,58,0.39,High
P14451,2020-10-15,2021-04-10,189,177,16,77,12,-12,0.39,High
P14452,2024-12-29,2025-03-16,75,77,17,12,14,2,0.25,Medium
P14453,2021-12-01,2022-02-07,78,68,24,64,16,-10,0.0,Low
P14454,2022-03-26,2022-08-21,104,148,16,74,11,44,0.36,High
P14455,2022-12-20,2023-07-15,163,207,12,80,15,44,0.06,High
P14456,2021-10-13,2022-04-28,201,197,15,7,15,-4,-0.07,Low
P14457,2020-10-06,2021-06-27,217,264,18,76,14,47,0.09,High
P14458,2021-11-02,2022-02-08,126,98,7,93,2,-28,0.39,Medium
P14459,2022-08-07,2022-11-29,64,114,19,63,11,50,0.59,High
P14460,2023-11-02,2024-06-04,184,215,23,86,19,31,0.15,High
P14461,2023-08-25,2023-10-26,72,62,16,48,5,-10,0.42,Medium
P14462,2022-06-02,2022-07-25,70,53,17,3,9,-17,0.11,Low
P14463,2024-05-12,2024-07-11,76,60,20,82,14,-16,-0.04,Low
P14464,2023-11-18,2024-03-26,154,129,13,25,16,-25,-0.01,Low
P14465,2020-12-15,2021-05-18,160,154,8,36,9,-6,0.53,Low
P14466,2024-04-22,2024-09-17,112,148,19,46,1,36,0.27,High
P14467,2024-12-26,2025-03-11,81,75,17,59,4,-6,0.37,Medium
P14468,2020-10-29,2021-01-10,89,73,26,37,18,-16,0.29,High
P14469,2023-03-24,2023-09-04,171,164,20,4,14,-7,0.45,High
P14470,2021-04-25,2021-11-13,220,202,20,49,17,-18,0.32,High
P14471,2024-09-09,2025-05-09,191,242,25,89,1,51,0.13,Medium
P14472,2020-06-19,2021-02-13,232,239,6,13,0,7,0.58,Low
P14473,2022-04-16,2022-09-25,116,162,24,98,4,46,0.14,Medium
P14474,2022-02-13,2022-10-02,216,231,6,79,0,15,0.13,Low
P14475,2024-02-10,2024-09-09,166,212,7,77,1,46,-0.07,Medium
P14476,2021-02-11,2021-07-01,161,140,27,88,1,-21,0.06,Low
P14477,2023-03-06,2023-10-18,231,226,9,72,0,-5,0.21,Medium
P14478,2023-09-12,2024-03-07,157,177,16,77,3,20,-0.1,Low
P14479,2020-06-23,2020-10-22,140,121,22,4,12,-19,0.3,High
P14480,2023-11-16,2024-06-12,232,209,11,73,14,-23,0.39,High
P14481,2020-10-19,2021-02-16,96,120,11,26,12,24,0.15,Medium
P14482,2023-09-26,2024-04-12,178,199,28,68,9,21,-0.05,Low
P14483,2022-08-09,2023-04-23,215,257,5,80,19,42,0.06,High
P14484,2022-06-07,2022-08-16,73,70,10,3,10,-3,0.55,Low
P14485,2023-09-05,2024-01-25,128,142,17,15,19,14,0.3,High
P14486,2024-05-10,2024-10-11,131,154,10,21,17,23,0.36,High
P14487,2024-01-08,2024-04-06,78,89,18,94,1,11,0.42,Medium
P14488,2021-12-21,2022-09-21,220,274,26,75,15,54,0.31,High
P14489,2022-11-09,2023-02-25,81,108,15,98,1,27,0.06,Low
P14490,2021-01-08,2021-09-08,198,243,5,61,11,45,0.35,High
P14491,2022-09-25,2023-03-18,183,174,20,30,3,-9,-0.05,Low
P14492,2021-06-13,2021-10-28,100,137,27,8,15,37,0.56,High
P14493,2023-02-12,2023-08-09,148,178,10,6,1,30,0.24,Medium
P14494,2021-10-16,2022-06-20,189,247,22,85,15,58,0.56,High
P14495,2021-05-04,2021-08-31,89,119,26,77,9,30,0.59,Medium
P14496,2023-05-08,2023-11-22,175,198,17,98,2,23,0.3,Medium
P14497,2024-12-04,2025-05-23,134,170,5,7,18,36,0.25,High
P14498,2023-04-25,2023-09-14,172,142,9,73,17,-30,0.43,High
P14499,2024-09-02,2025-01-12,149,132,23,74,7,-17,-0.06,Low
P14500,2020-03-20,2020-10-12,196,206,8,65,0,10,0.33,Medium
P14501,2021-10-22,2022-06-05,202,226,22,15,18,24,-0.02,Medium
P14502,2020-06-24,2021-01-09,181,199,29,11,0,18,0.59,Medium
P14503,2023-05-17,2023-12-03,227,200,29,84,19,-27,0.25,High
P14504,2023-06-07,2023-11-09,153,155,29,35,0,2,0.3,Low
P14505,2023-09-19,2024-03-26,181,189,18,85,6,8,0.25,Medium
P14506,2023-04-03,2023-12-19,210,260,12,32,9,50,0.07,Medium
P14507,2024-04-28,2024-11-06,178,192,22,27,15,14,0.15,Medium
P14508,2023-04-03,2023-07-01,63,89,9,29,4,26,-0.09,Low
P14509,2024-09-19,2025-02-19,171,153,9,82,10,-18,-0.03,Low
P14510,2024-06-15,2024-10-10,61,117,21,34,1,56,0.54,High
P14511,2021-06-14,2021-11-11,124,150,8,38,8,26,0.04,Low
P14512,2022-09-10,2023-06-01,239,264,23,30,18,25,0.45,High
P14513,2024-11-08,2025-05-03,166,176,19,87,2,10,0.11,Low
P14514,2024-09-23,2024-12-23,77,91,22,79,7,14,-0.1,Low
P14515,2023-01-12,2023-06-01,112,140,7,27,18,28,0.36,High
P14516,2021-09-04,2022-05-09,195,247,7,33,5,52,0.54,High
P14517,2024-07-13,2024-11-01,103,111,7,62,16,8,0.12,Medium
P14518,2022-04-15,2022-08-04,60,111,24,63,13,51,0.34,High
P14519,2024-10-25,2025-03-21,155,147,11,11,6,-8,0.5,Low
P14520,2024-09-03,2024-12-07,71,95,28,64,9,24,0.37,Medium
P14521,2024-06-03,2024-11-17,193,167,18,37,5,-26,0.23,Low
P14522,2020-04-17,2020-06-20,65,64,9,57,19,-1,0.53,High
P14523,2021-12-13,2022-02-03,72,52,12,89,9,-20,0.58,Medium
P14524,2024-09-18,2025-02-03,99,138,14,37,9,39,0.15,Medium
P14525,2024-09-16,2024-12-09,69,84,24,24,18,15,0.26,High
P14526,2024-11-16,2025-04-04,164,139,14,59,0,-25,0.51,Medium
P14527,2024-12-16,2025-07-31,200,227,23,13,7,27,0.01,Low
P14528,2022-12-16,2023-08-21,225,248,6,18,4,23,0.1,Medium
P14529,2023-03-24,2023-11-08,177,229,24,50,19,52,0.55,High
P14530,2020-09-16,2021-02-08,97,145,29,84,5,48,0.42,High
P14531,2021-04-26,2021-06-25,64,60,12,14,4,-4,0.39,Medium
P14532,2023-01-08,2023-07-29,159,202,21,26,11,43,0.06,High
P14533,2022-06-28,2022-10-25,105,119,16,82,10,14,-0.04,Low
P14534,2020-04-30,2020-12-20,234,234,22,66,6,0,0.4,Medium
P14535,2020-12-15,2021-03-04,98,79,29,41,5,-19,0.37,Medium
P14536,2023-08-10,2023-11-18,87,100,19,24,0,13,0.26,Medium
P14537,2020-12-22,2021-03-06,62,74,11,10,12,12,0.48,High
P14538,2022-02-20,2022-08-04,139,165,26,35,15,26,0.12,Medium
P14539,2023-12-23,2024-06-25,146,185,14,69,18,39,0.2,High
P14540,2021-10-10,2022-02-26,113,139,29,89,16,26,0.33,High
P14541,2021-04-26,2021-10-11,150,168,17,13,9,18,0.53,Medium
P14542,2020-01-02,2020-04-03,112,92,13,81,12,-20,0.23,High
P14543,2022-04-22,2022-11-13,208,205,15,21,8,-3,-0.0,Low
P14544,2022-11-02,2023-06-13,209,223,29,87,18,14,0.51,High
P14545,2021-07-16,2022-02-13,201,212,15,4,7,11,0.47,Medium
P14546,2021-07-03,2022-03-18,214,258,11,21,19,44,0.49,High
P14547,2022-01-17,2022-08-24,160,219,28,81,17,59,0.07,High
P14548,2024-06-09,2024-08-23,85,75,8,98,13,-10,0.55,High
P14549,2021-04-23,2021-12-09,187,230,27,77,18,43,0.39,High
P14550,2024-11-06,2025-03-26,167,140,18,89,4,-27,0.12,Low
P14551,2021-04-26,2021-10-13,141,170,13,60,12,29,0.03,Medium
P14552,2024-04-02,2024-08-26,163,146,16,15,6,-17,0.42,Low
P14553,2021-10-02,2022-02-13,107,134,17,21,19,27,0.42,High
